WindDirection;WindSpeed;WaterLevel;StormDuration;PhaseDifference;WaterLevelRPB
150;0;2.7;20;-260;-9
150;10;2.7;20;-260;-9
180;0;2.7;20;-260;-9
180;10;2.7;20;-260;-9
210;0;2.7;20;-260;-9
210;10;2.7;20;-260;-9
240;0;2.7;20;-260;-9
240;10;2.7;20;-260;-9
270;0;2.7;20;-260;-9
270;10;2.7;20;-260;-9
300;0;2.7;20;-260;-9
300;10;2.7;20;-260;-9
330;0;2.7;20;-260;-9
330;10;2.7;20;-260;-9
360;0;2.7;20;-260;-9
360;10;2.7;20;-260;-9
30;20;2.7;20;-260;-9
60;20;2.7;20;-260;-9
90;20;2.7;20;-260;-9
120;20;2.7;20;-260;-9
150;20;2.7;20;-260;-9
180;20;2.7;20;-260;-9
210;20;2.7;20;-260;-9
240;20;2.7;20;-260;-9
270;20;2.7;20;-260;-9
300;20;2.7;20;-260;-9
330;20;2.7;20;-260;-9
360;20;2.7;20;-260;-9
30;30;2.7;20;-260;-9
60;30;2.7;20;-260;-9
90;30;2.7;20;-260;-9
120;30;2.7;20;-260;-9
150;30;2.7;20;-260;-9
180;30;2.7;20;-260;-9
210;30;2.7;20;-260;-9
240;30;2.7;20;-260;-9
270;30;2.7;20;-260;-9
300;30;2.7;20;-260;-9
330;30;2.7;20;-260;-9
360;30;2.7;20;-260;-9
30;40;2.7;20;-260;-9
60;40;2.7;20;-260;-9
90;40;2.7;20;-260;-9
120;40;2.7;20;-260;-9
150;40;2.7;20;-260;-9
180;40;2.7;20;-260;-9
210;40;2.7;20;-260;-9
240;40;2.7;20;-260;-9
270;40;2.7;20;-260;-9
300;40;2.7;20;-260;-9
330;40;2.7;20;-260;-9
360;40;2.7;20;-260;-9
30;50;2.7;20;-260;-9
60;50;2.7;20;-260;-9
90;50;2.7;20;-260;-9
120;50;2.7;20;-260;-9
150;50;2.7;20;-260;-9
180;50;2.7;20;-260;-9
210;50;2.7;20;-260;-9
240;50;2.7;20;-260;-9
270;50;2.7;20;-260;3.04
300;50;2.7;20;-260;3.09
330;50;2.7;20;-260;-9
360;50;2.7;20;-260;-9
30;0;2.8;20;-260;-9
30;10;2.8;20;-260;-9
60;0;2.8;20;-260;-9
60;10;2.8;20;-260;-9
90;0;2.8;20;-260;-9
90;10;2.8;20;-260;-9
120;0;2.8;20;-260;-9
120;10;2.8;20;-260;-9
150;0;2.8;20;-260;-9
150;10;2.8;20;-260;-9
180;0;2.8;20;-260;-9
180;10;2.8;20;-260;-9
210;0;2.8;20;-260;-9
210;10;2.8;20;-260;-9
240;0;2.8;20;-260;-9
240;10;2.8;20;-260;-9
270;0;2.8;20;-260;-9
270;10;2.8;20;-260;-9
300;0;2.8;20;-260;-9
300;10;2.8;20;-260;-9
330;0;2.8;20;-260;-9
330;10;2.8;20;-260;-9
360;0;2.8;20;-260;-9
360;10;2.8;20;-260;-9
30;20;2.8;20;-260;-9
60;20;2.8;20;-260;-9
90;20;2.8;20;-260;-9
120;20;2.8;20;-260;-9
150;20;2.8;20;-260;-9
180;20;2.8;20;-260;-9
210;20;2.8;20;-260;-9
240;20;2.8;20;-260;-9
270;20;2.8;20;-260;-9
300;20;2.8;20;-260;-9
330;20;2.8;20;-260;-9
360;20;2.8;20;-260;-9
30;30;2.8;20;-260;-9
60;30;2.8;20;-260;-9
90;30;2.8;20;-260;-9
120;30;2.8;20;-260;-9
150;30;2.8;20;-260;-9
180;30;2.8;20;-260;-9
210;30;2.8;20;-260;-9
240;30;2.8;20;-260;-9
270;30;2.8;20;-260;-9
300;30;2.8;20;-260;-9
330;30;2.8;20;-260;-9
360;30;2.8;20;-260;-9
30;40;2.8;20;-260;-9
60;40;2.8;20;-260;-9
90;40;2.8;20;-260;-9
120;40;2.8;20;-260;-9
150;40;2.8;20;-260;-9
180;40;2.8;20;-260;-9
210;40;2.8;20;-260;-9
240;40;2.8;20;-260;-9
270;40;2.8;20;-260;3.02
300;40;2.8;20;-260;3.06
330;40;2.8;20;-260;-9
360;40;2.8;20;-260;-9
30;50;2.8;20;-260;-9
60;50;2.8;20;-260;-9
90;50;2.8;20;-260;-9
120;50;2.8;20;-260;-9
150;50;2.8;20;-260;-9
180;50;2.8;20;-260;-9
210;50;2.8;20;-260;-9
240;50;2.8;20;-260;3.01
270;50;2.8;20;-260;3.14
300;50;2.8;20;-260;3.19
330;50;2.8;20;-260;3.07
360;50;2.8;20;-260;-9
30;0;2.9;20;-260;-9
30;10;2.9;20;-260;-9
60;0;2.9;20;-260;-9
60;10;2.9;20;-260;-9
90;0;2.9;20;-260;-9
90;10;2.9;20;-260;-9
120;0;2.9;20;-260;-9
120;10;2.9;20;-260;-9
150;0;2.9;20;-260;-9
150;10;2.9;20;-260;-9
180;0;2.9;20;-260;-9
180;10;2.9;20;-260;-9
210;0;2.9;20;-260;-9
210;10;2.9;20;-260;-9
240;0;2.9;20;-260;-9
240;10;2.9;20;-260;-9
270;0;2.9;20;-260;-9
270;10;2.9;20;-260;-9
300;0;2.9;20;-260;-9
300;10;2.9;20;-260;-9
330;0;2.9;20;-260;-9
330;10;2.9;20;-260;-9
360;0;2.9;20;-260;-9
360;10;2.9;20;-260;-9
30;20;2.9;20;-260;-9
60;20;2.9;20;-260;-9
90;20;2.9;20;-260;-9
120;20;2.9;20;-260;-9
150;20;2.9;20;-260;-9
180;20;2.9;20;-260;-9
210;20;2.9;20;-260;-9
240;20;2.9;20;-260;-9
270;20;2.9;20;-260;-9
300;20;2.9;20;-260;-9
330;20;2.9;20;-260;-9
360;20;2.9;20;-260;-9
30;30;2.9;20;-260;-9
60;30;2.9;20;-260;-9
90;30;2.9;20;-260;-9
120;30;2.9;20;-260;-9
150;30;2.9;20;-260;-9
180;30;2.9;20;-260;-9
210;30;2.9;20;-260;-9
240;30;2.9;20;-260;-9
270;30;2.9;20;-260;3.01
300;30;2.9;20;-260;3.04
330;30;2.9;20;-260;3.02
360;30;2.9;20;-260;-9
30;40;2.9;20;-260;-9
60;40;2.9;20;-260;-9
90;40;2.9;20;-260;-9
120;40;2.9;20;-260;-9
150;40;2.9;20;-260;-9
180;40;2.9;20;-260;-9
210;40;2.9;20;-260;-9
240;40;2.9;20;-260;3.02
270;40;2.9;20;-260;3.11
300;40;2.9;20;-260;3.15
330;40;2.9;20;-260;3.08
360;40;2.9;20;-260;-9
30;50;2.9;20;-260;-9
60;50;2.9;20;-260;-9
90;50;2.9;20;-260;-9
120;50;2.9;20;-260;-9
150;50;2.9;20;-260;-9
180;50;2.9;20;-260;-9
210;50;2.9;20;-260;-9
240;50;2.9;20;-260;3.1
270;50;2.9;20;-260;3.23
300;50;2.9;20;-260;3.28
330;50;2.9;20;-260;3.16
360;50;2.9;20;-260;-9
30;0;3;20;-260;3
30;10;3;20;-260;3
60;0;3;20;-260;-9
60;10;3;20;-260;-9
90;0;3;20;-260;-9
90;10;3;20;-260;-9
120;0;3;20;-260;-9
120;10;3;20;-260;-9
150;0;3;20;-260;-9
150;10;3;20;-260;-9
180;0;3;20;-260;-9
180;10;3;20;-260;-9
210;0;3;20;-260;3
210;10;3;20;-260;3
240;0;3;20;-260;3.01
240;10;3;20;-260;3.01
270;0;3;20;-260;3.01
270;10;3;20;-260;3.01
300;0;3;20;-260;3.02
300;10;3;20;-260;3.02
330;0;3;20;-260;3.02
330;10;3;20;-260;3.02
360;0;3;20;-260;3.01
360;10;3;20;-260;3.01
30;20;3;20;-260;3.01
60;20;3;20;-260;-9
90;20;3;20;-260;-9
120;20;3;20;-260;-9
150;20;3;20;-260;-9
180;20;3;20;-260;-9
210;20;3;20;-260;-9
240;20;3;20;-260;3.03
270;20;3;20;-260;3.06
300;20;3;20;-260;3.07
330;20;3;20;-260;3.06
360;20;3;20;-260;3.04
30;30;3;20;-260;3
60;30;3;20;-260;-9
90;30;3;20;-260;-9
120;30;3;20;-260;-9
150;30;3;20;-260;-9
180;30;3;20;-260;-9
210;30;3;20;-260;-9
240;30;3;20;-260;3.06
270;30;3;20;-260;3.12
300;30;3;20;-260;3.15
330;30;3;20;-260;3.13
360;30;3;20;-260;3.07
30;40;3;20;-260;-9
60;40;3;20;-260;-9
90;40;3;20;-260;-9
120;40;3;20;-260;-9
150;40;3;20;-260;-9
180;40;3;20;-260;-9
210;40;3;20;-260;3
240;40;3;20;-260;3.12
270;40;3;20;-260;3.21
300;40;3;20;-260;3.25
330;40;3;20;-260;3.19
360;40;3;20;-260;3.09
30;50;3;20;-260;-9
60;50;3;20;-260;-9
90;50;3;20;-260;-9
120;50;3;20;-260;-9
150;50;3;20;-260;-9
180;50;3;20;-260;-9
210;50;3;20;-260;3.01
240;50;3;20;-260;3.21
270;50;3;20;-260;3.33
300;50;3;20;-260;3.39
330;50;3;20;-260;3.27
360;50;3;20;-260;3.1
30;0;3.1;20;-260;3.09
30;10;3.1;20;-260;3.09
60;0;3.1;20;-260;3.09
60;10;3.1;20;-260;3.09
90;0;3.1;20;-260;3.08
90;10;3.1;20;-260;3.08
120;0;3.1;20;-260;3.08
120;10;3.1;20;-260;3.08
150;0;3.1;20;-260;3.08
150;10;3.1;20;-260;3.08
180;0;3.1;20;-260;3.08
180;10;3.1;20;-260;3.08
210;0;3.1;20;-260;3.09
210;10;3.1;20;-260;3.09
240;0;3.1;20;-260;3.1
240;10;3.1;20;-260;3.1
270;0;3.1;20;-260;3.11
270;10;3.1;20;-260;3.11
300;0;3.1;20;-260;3.11
300;10;3.1;20;-260;3.11
330;0;3.1;20;-260;3.11
330;10;3.1;20;-260;3.11
360;0;3.1;20;-260;3.1
360;10;3.1;20;-260;3.1
30;20;3.1;20;-260;3.1
60;20;3.1;20;-260;3.06
90;20;3.1;20;-260;3.04
120;20;3.1;20;-260;3.03
150;20;3.1;20;-260;3.03
180;20;3.1;20;-260;3.05
210;20;3.1;20;-260;3.08
240;20;3.1;20;-260;3.12
270;20;3.1;20;-260;3.15
300;20;3.1;20;-260;3.16
330;20;3.1;20;-260;3.15
360;20;3.1;20;-260;3.13
30;30;3.1;20;-260;3.09
60;30;3.1;20;-260;3.03
90;30;3.1;20;-260;-9
120;30;3.1;20;-260;-9
150;30;3.1;20;-260;-9
180;30;3.1;20;-260;3.01
210;30;3.1;20;-260;3.08
240;30;3.1;20;-260;3.16
270;30;3.1;20;-260;3.21
300;30;3.1;20;-260;3.24
330;30;3.1;20;-260;3.22
360;30;3.1;20;-260;3.16
30;40;3.1;20;-260;3.06
60;40;3.1;20;-260;-9
90;40;3.1;20;-260;-9
120;40;3.1;20;-260;-9
150;40;3.1;20;-260;-9
180;40;3.1;20;-260;-9
210;40;3.1;20;-260;3.09
240;40;3.1;20;-260;3.22
270;40;3.1;20;-260;3.3
300;40;3.1;20;-260;3.34
330;40;3.1;20;-260;3.28
360;40;3.1;20;-260;3.18
30;50;3.1;20;-260;3.01
60;50;3.1;20;-260;-9
90;50;3.1;20;-260;-9
120;50;3.1;20;-260;-9
150;50;3.1;20;-260;-9
180;50;3.1;20;-260;-9
210;50;3.1;20;-260;3.1
240;50;3.1;20;-260;3.3
270;50;3.1;20;-260;3.42
300;50;3.1;20;-260;3
330;50;3.1;20;-260;3.36
360;50;3.1;20;-260;3.2
30;0;3.2;20;-260;3.2
30;10;3.2;20;-260;3.2
60;0;3.2;20;-260;3.19
60;10;3.2;20;-260;3.19
90;0;3.2;20;-260;3.18
90;10;3.2;20;-260;3.18
120;0;3.2;20;-260;3.18
120;10;3.2;20;-260;3.18
150;0;3.2;20;-260;3.18
150;10;3.2;20;-260;3.18
180;0;3.2;20;-260;3.18
180;10;3.2;20;-260;3.18
210;0;3.2;20;-260;3.19
210;10;3.2;20;-260;3.19
240;0;3.2;20;-260;3.2
240;10;3.2;20;-260;3.2
270;0;3.2;20;-260;3.21
270;10;3.2;20;-260;3.21
300;0;3.2;20;-260;3.21
300;10;3.2;20;-260;3.21
330;0;3.2;20;-260;3.21
330;10;3.2;20;-260;3.21
360;0;3.2;20;-260;3.2
360;10;3.2;20;-260;3.2
30;20;3.2;20;-260;3.2
60;20;3.2;20;-260;3.17
90;20;3.2;20;-260;3.14
120;20;3.2;20;-260;3.13
150;20;3.2;20;-260;3.13
180;20;3.2;20;-260;3.15
210;20;3.2;20;-260;3.18
240;20;3.2;20;-260;3.22
270;20;3.2;20;-260;3.25
300;20;3.2;20;-260;3.26
330;20;3.2;20;-260;3.25
360;20;3.2;20;-260;3.23
30;30;3.2;20;-260;3.19
60;30;3.2;20;-260;3.13
90;30;3.2;20;-260;3.08
120;30;3.2;20;-260;3.06
150;30;3.2;20;-260;3.06
180;30;3.2;20;-260;3.11
210;30;3.2;20;-260;3.18
240;30;3.2;20;-260;3.25
270;30;3.2;20;-260;3.31
300;30;3.2;20;-260;3.34
330;30;3.2;20;-260;3.32
360;30;3.2;20;-260;3.26
30;40;3.2;20;-260;3.16
60;40;3.2;20;-260;3.06
90;40;3.2;20;-260;-9
120;40;3.2;20;-260;-9
150;40;3.2;20;-260;-9
180;40;3.2;20;-260;3.07
210;40;3.2;20;-260;3.19
240;40;3.2;20;-260;3.31
270;40;3.2;20;-260;3.4
300;40;3.2;20;-260;3.44
330;40;3.2;20;-260;3.38
360;40;3.2;20;-260;3.28
30;50;3.2;20;-260;3.11
60;50;3.2;20;-260;-9
90;50;3.2;20;-260;-9
120;50;3.2;20;-260;-9
150;50;3.2;20;-260;-9
180;50;3.2;20;-260;3.01
210;50;3.2;20;-260;3.2
240;50;3.2;20;-260;3.39
270;50;3.2;20;-260;3.52
300;50;3.2;20;-260;3.04
330;50;3.2;20;-260;3.46
360;50;3.2;20;-260;3.3
30;0;3.3;20;-260;3.29
30;10;3.3;20;-260;3.29
60;0;3.3;20;-260;3.28
60;10;3.3;20;-260;3.28
90;0;3.3;20;-260;3.27
90;10;3.3;20;-260;3.27
120;0;3.3;20;-260;3.27
120;10;3.3;20;-260;3.27
150;0;3.3;20;-260;3.27
150;10;3.3;20;-260;3.27
180;0;3.3;20;-260;3.28
180;10;3.3;20;-260;3.28
210;0;3.3;20;-260;3.29
210;10;3.3;20;-260;3.29
240;0;3.3;20;-260;3.29
240;10;3.3;20;-260;3.29
270;0;3.3;20;-260;3.3
270;10;3.3;20;-260;3.3
300;0;3.3;20;-260;3.3
300;10;3.3;20;-260;3.3
330;0;3.3;20;-260;3.3
330;10;3.3;20;-260;3.3
360;0;3.3;20;-260;3.3
360;10;3.3;20;-260;3.3
30;20;3.3;20;-260;3.29
60;20;3.3;20;-260;3.26
90;20;3.3;20;-260;3.24
120;20;3.3;20;-260;3.22
150;20;3.3;20;-260;3.23
180;20;3.3;20;-260;3.25
210;20;3.3;20;-260;3.28
240;20;3.3;20;-260;3.31
270;20;3.3;20;-260;3.34
300;20;3.3;20;-260;3.35
330;20;3.3;20;-260;3.34
360;20;3.3;20;-260;3.32
30;30;3.3;20;-260;3.28
60;30;3.3;20;-260;3.22
90;30;3.3;20;-260;3.18
120;30;3.3;20;-260;3.15
150;30;3.3;20;-260;3.16
180;30;3.3;20;-260;3.21
210;30;3.3;20;-260;3.28
240;30;3.3;20;-260;3.35
270;30;3.3;20;-260;3.4
300;30;3.3;20;-260;3.43
330;30;3.3;20;-260;3.41
360;30;3.3;20;-260;3.35
30;40;3.3;20;-260;3.26
60;40;3.3;20;-260;3.16
90;40;3.3;20;-260;3.09
120;40;3.3;20;-260;3.06
150;40;3.3;20;-260;3.08
180;40;3.3;20;-260;3.16
210;40;3.3;20;-260;3.29
240;40;3.3;20;-260;3.41
270;40;3.3;20;-260;3.49
300;40;3.3;20;-260;3.53
330;40;3.3;20;-260;3.47
360;40;3.3;20;-260;3.37
30;50;3.3;20;-260;3.21
60;50;3.3;20;-260;3.05
90;50;3.3;20;-260;-9
120;50;3.3;20;-260;-9
150;50;3.3;20;-260;-9
180;50;3.3;20;-260;3.11
210;50;3.3;20;-260;3.3
240;50;3.3;20;-260;3.49
270;50;3.3;20;-260;3.02
300;50;3.3;20;-260;3.08
330;50;3.3;20;-260;3.55
360;50;3.3;20;-260;3.39
30;0;3.4;20;-260;3.39
30;10;3.4;20;-260;3.39
60;0;3.4;20;-260;3.38
60;10;3.4;20;-260;3.38
90;0;3.4;20;-260;3.38
90;10;3.4;20;-260;3.38
120;0;3.4;20;-260;3.37
120;10;3.4;20;-260;3.37
150;0;3.4;20;-260;3.38
150;10;3.4;20;-260;3.38
180;0;3.4;20;-260;3.38
180;10;3.4;20;-260;3.38
210;0;3.4;20;-260;3.39
210;10;3.4;20;-260;3.39
240;0;3.4;20;-260;3.4
240;10;3.4;20;-260;3.4
270;0;3.4;20;-260;3.4
270;10;3.4;20;-260;3.4
300;0;3.4;20;-260;3.4
300;10;3.4;20;-260;3.4
330;0;3.4;20;-260;3.4
330;10;3.4;20;-260;3.4
360;0;3.4;20;-260;3.4
360;10;3.4;20;-260;3.4
30;20;3.4;20;-260;3.4
60;20;3.4;20;-260;3.36
90;20;3.4;20;-260;3.34
120;20;3.4;20;-260;3.32
150;20;3.4;20;-260;3.33
180;20;3.4;20;-260;3.35
210;20;3.4;20;-260;3.38
240;20;3.4;20;-260;3.41
270;20;3.4;20;-260;3.44
300;20;3.4;20;-260;3.46
330;20;3.4;20;-260;3.45
360;20;3.4;20;-260;3.42
30;30;3.4;20;-260;3.39
60;30;3.4;20;-260;3.33
90;30;3.4;20;-260;3.28
120;30;3.4;20;-260;3.26
150;30;3.4;20;-260;3.26
180;30;3.4;20;-260;3.31
210;30;3.4;20;-260;3.38
240;30;3.4;20;-260;3.45
270;30;3.4;20;-260;3.51
300;30;3.4;20;-260;3.53
330;30;3.4;20;-260;3.51
360;30;3.4;20;-260;3.45
30;40;3.4;20;-260;3.35
60;40;3.4;20;-260;3.26
90;40;3.4;20;-260;3.19
120;40;3.4;20;-260;3.16
150;40;3.4;20;-260;3.18
180;40;3.4;20;-260;3.26
210;40;3.4;20;-260;3.38
240;40;3.4;20;-260;3.51
270;40;3.4;20;-260;3.59
300;40;3.4;20;-260;3.64
330;40;3.4;20;-260;3.57
360;40;3.4;20;-260;3.47
30;50;3.4;20;-260;3.31
60;50;3.4;20;-260;3.15
90;50;3.4;20;-260;3.06
120;50;3.4;20;-260;3.03
150;50;3.4;20;-260;3.07
180;50;3.4;20;-260;3.21
210;50;3.4;20;-260;3.4
240;50;3.4;20;-260;3.58
270;50;3.4;20;-260;3.06
300;50;3.4;20;-260;3.12
330;50;3.4;20;-260;3.65
360;50;3.4;20;-260;3.49
30;0;3.5;20;-260;3.48
30;10;3.5;20;-260;3.48
60;0;3.5;20;-260;3.48
60;10;3.5;20;-260;3.48
90;0;3.5;20;-260;3.47
90;10;3.5;20;-260;3.47
120;0;3.5;20;-260;3.47
120;10;3.5;20;-260;3.47
150;0;3.5;20;-260;3.47
150;10;3.5;20;-260;3.47
180;0;3.5;20;-260;3.47
180;10;3.5;20;-260;3.47
210;0;3.5;20;-260;3.48
210;10;3.5;20;-260;3.48
240;0;3.5;20;-260;3.49
240;10;3.5;20;-260;3.49
270;0;3.5;20;-260;3.49
270;10;3.5;20;-260;3.49
300;0;3.5;20;-260;3.5
300;10;3.5;20;-260;3.5
330;0;3.5;20;-260;3.5
330;10;3.5;20;-260;3.5
360;0;3.5;20;-260;3.49
360;10;3.5;20;-260;3.49
30;20;3.5;20;-260;3.49
60;20;3.5;20;-260;3.45
90;20;3.5;20;-260;3.43
120;20;3.5;20;-260;3.42
150;20;3.5;20;-260;3.42
180;20;3.5;20;-260;3.44
210;20;3.5;20;-260;3.47
240;20;3.5;20;-260;3.51
270;20;3.5;20;-260;3.53
300;20;3.5;20;-260;3.55
330;20;3.5;20;-260;3.54
360;20;3.5;20;-260;3.52
30;30;3.5;20;-260;3.48
60;30;3.5;20;-260;3.42
90;30;3.5;20;-260;3.37
120;30;3.5;20;-260;3.35
150;30;3.5;20;-260;3.35
180;30;3.5;20;-260;3.4
210;30;3.5;20;-260;3.47
240;30;3.5;20;-260;3.54
270;30;3.5;20;-260;3.6
300;30;3.5;20;-260;3.62
330;30;3.5;20;-260;3.6
360;30;3.5;20;-260;3.54
30;40;3.5;20;-260;3.45
60;40;3.5;20;-260;3.35
90;40;3.5;20;-260;3.28
120;40;3.5;20;-260;3.26
150;40;3.5;20;-260;3.27
180;40;3.5;20;-260;3.36
210;40;3.5;20;-260;3.48
240;40;3.5;20;-260;3.6
270;40;3.5;20;-260;3.68
300;40;3.5;20;-260;3.73
330;40;3.5;20;-260;3.67
360;40;3.5;20;-260;3.56
30;50;3.5;20;-260;3.4
60;50;3.5;20;-260;3.25
90;50;3.5;20;-260;3.15
120;50;3.5;20;-260;3.13
150;50;3.5;20;-260;3.17
180;50;3.5;20;-260;3.3
210;50;3.5;20;-260;3.49
240;50;3.5;20;-260;3.68
270;50;3.5;20;-260;3.11
300;50;3.5;20;-260;3.18
330;50;3.5;20;-260;3.74
360;50;3.5;20;-260;3.58
30;0;3.6;20;-260;3.59
30;10;3.6;20;-260;3.59
60;0;3.6;20;-260;3.58
60;10;3.6;20;-260;3.58
90;0;3.6;20;-260;3.57
90;10;3.6;20;-260;3.57
120;0;3.6;20;-260;3.57
120;10;3.6;20;-260;3.57
150;0;3.6;20;-260;3.57
150;10;3.6;20;-260;3.57
180;0;3.6;20;-260;3.58
180;10;3.6;20;-260;3.58
210;0;3.6;20;-260;3.58
210;10;3.6;20;-260;3.58
240;0;3.6;20;-260;3.59
240;10;3.6;20;-260;3.59
270;0;3.6;20;-260;3.6
270;10;3.6;20;-260;3.6
300;0;3.6;20;-260;3.6
300;10;3.6;20;-260;3.6
330;0;3.6;20;-260;3.6
330;10;3.6;20;-260;3.6
360;0;3.6;20;-260;3.59
360;10;3.6;20;-260;3.59
30;20;3.6;20;-260;3.59
60;20;3.6;20;-260;3.56
90;20;3.6;20;-260;3.53
120;20;3.6;20;-260;3.52
150;20;3.6;20;-260;3.52
180;20;3.6;20;-260;3.54
210;20;3.6;20;-260;3.57
240;20;3.6;20;-260;3.61
270;20;3.6;20;-260;3.64
300;20;3.6;20;-260;3.65
330;20;3.6;20;-260;3.64
360;20;3.6;20;-260;3.62
30;30;3.6;20;-260;3.58
60;30;3.6;20;-260;3.52
90;30;3.6;20;-260;3.48
120;30;3.6;20;-260;3.45
150;30;3.6;20;-260;3.46
180;30;3.6;20;-260;3.5
210;30;3.6;20;-260;3.57
240;30;3.6;20;-260;3.64
270;30;3.6;20;-260;3.7
300;30;3.6;20;-260;3.73
330;30;3.6;20;-260;3.7
360;30;3.6;20;-260;3.65
30;40;3.6;20;-260;3.55
60;40;3.6;20;-260;3.45
90;40;3.6;20;-260;3.39
120;40;3.6;20;-260;3.36
150;40;3.6;20;-260;3.38
180;40;3.6;20;-260;3.46
210;40;3.6;20;-260;3.58
240;40;3.6;20;-260;3.7
270;40;3.6;20;-260;3.78
300;40;3.6;20;-260;3.83
330;40;3.6;20;-260;3.77
360;40;3.6;20;-260;3.67
30;50;3.6;20;-260;3.5
60;50;3.6;20;-260;3.35
90;50;3.6;20;-260;3.26
120;50;3.6;20;-260;3.23
150;50;3.6;20;-260;3.27
180;50;3.6;20;-260;3.4
210;50;3.6;20;-260;3.59
240;50;3.6;20;-260;3.78
270;50;3.6;20;-260;3.15
300;50;3.6;20;-260;3.22
330;50;3.6;20;-260;3.85
360;50;3.6;20;-260;3.68
30;0;3.7;20;-260;3.68
30;10;3.7;20;-260;3.68
60;0;3.7;20;-260;3.68
60;10;3.7;20;-260;3.68
90;0;3.7;20;-260;3.67
90;10;3.7;20;-260;3.67
120;0;3.7;20;-260;3.67
120;10;3.7;20;-260;3.67
150;0;3.7;20;-260;3.67
150;10;3.7;20;-260;3.67
180;0;3.7;20;-260;3.67
180;10;3.7;20;-260;3.67
210;0;3.7;20;-260;3.68
210;10;3.7;20;-260;3.68
240;0;3.7;20;-260;3.69
240;10;3.7;20;-260;3.69
270;0;3.7;20;-260;3.69
270;10;3.7;20;-260;3.69
300;0;3.7;20;-260;3.7
300;10;3.7;20;-260;3.7
330;0;3.7;20;-260;3.69
330;10;3.7;20;-260;3.69
360;0;3.7;20;-260;3.69
360;10;3.7;20;-260;3.69
30;20;3.7;20;-260;3.69
60;20;3.7;20;-260;3.66
90;20;3.7;20;-260;3.63
120;20;3.7;20;-260;3.62
150;20;3.7;20;-260;3.62
180;20;3.7;20;-260;3.64
210;20;3.7;20;-260;3.67
240;20;3.7;20;-260;3.7
270;20;3.7;20;-260;3.73
300;20;3.7;20;-260;3.75
330;20;3.7;20;-260;3.74
360;20;3.7;20;-260;3.71
30;30;3.7;20;-260;3.68
60;30;3.7;20;-260;3.62
90;30;3.7;20;-260;3.57
120;30;3.7;20;-260;3.55
150;30;3.7;20;-260;3.55
180;30;3.7;20;-260;3.6
210;30;3.7;20;-260;3.67
240;30;3.7;20;-260;3.74
270;30;3.7;20;-260;3.79
300;30;3.7;20;-260;3.82
330;30;3.7;20;-260;3.8
360;30;3.7;20;-260;3.74
30;40;3.7;20;-260;3.65
60;40;3.7;20;-260;3.55
90;40;3.7;20;-260;3.49
120;40;3.7;20;-260;3.46
150;40;3.7;20;-260;3.48
180;40;3.7;20;-260;3.56
210;40;3.7;20;-260;3.68
240;40;3.7;20;-260;3.79
270;40;3.7;20;-260;3.88
300;40;3.7;20;-260;3.92
330;40;3.7;20;-260;3.86
360;40;3.7;20;-260;3.76
30;50;3.7;20;-260;3.6
60;50;3.7;20;-260;3.45
90;50;3.7;20;-260;3.36
120;50;3.7;20;-260;3.33
150;50;3.7;20;-260;3.37
180;50;3.7;20;-260;3.5
210;50;3.7;20;-260;3.69
240;50;3.7;20;-260;3.87
270;50;3.7;20;-260;3.19
300;50;3.7;20;-260;3.26
330;50;3.7;20;-260;3.94
360;50;3.7;20;-260;3.78
30;0;3.8;20;-260;3.78
30;10;3.8;20;-260;3.78
60;0;3.8;20;-260;3.77
60;10;3.8;20;-260;3.77
90;0;3.8;20;-260;3.77
90;10;3.8;20;-260;3.77
120;0;3.8;20;-260;3.76
120;10;3.8;20;-260;3.76
150;0;3.8;20;-260;3.77
150;10;3.8;20;-260;3.77
180;0;3.8;20;-260;3.77
180;10;3.8;20;-260;3.77
210;0;3.8;20;-260;3.78
210;10;3.8;20;-260;3.78
240;0;3.8;20;-260;3.78
240;10;3.8;20;-260;3.78
270;0;3.8;20;-260;3.79
270;10;3.8;20;-260;3.79
300;0;3.8;20;-260;3.79
300;10;3.8;20;-260;3.79
330;0;3.8;20;-260;3.79
330;10;3.8;20;-260;3.79
360;0;3.8;20;-260;3.79
360;10;3.8;20;-260;3.79
30;20;3.8;20;-260;3.78
60;20;3.8;20;-260;3.75
90;20;3.8;20;-260;3.73
120;20;3.8;20;-260;3.72
150;20;3.8;20;-260;3.72
180;20;3.8;20;-260;3.74
210;20;3.8;20;-260;3.77
240;20;3.8;20;-260;3.8
270;20;3.8;20;-260;3.83
300;20;3.8;20;-260;3.84
330;20;3.8;20;-260;3.83
360;20;3.8;20;-260;3.81
30;30;3.8;20;-260;3.77
60;30;3.8;20;-260;3.71
90;30;3.8;20;-260;3.67
120;30;3.8;20;-260;3.65
150;30;3.8;20;-260;3.65
180;30;3.8;20;-260;3.7
210;30;3.8;20;-260;3.76
240;30;3.8;20;-260;3.83
270;30;3.8;20;-260;3.89
300;30;3.8;20;-260;3.92
330;30;3.8;20;-260;3.89
360;30;3.8;20;-260;3.84
30;40;3.8;20;-260;3.74
60;40;3.8;20;-260;3.65
90;40;3.8;20;-260;3.58
120;40;3.8;20;-260;3.56
150;40;3.8;20;-260;3.57
180;40;3.8;20;-260;3.66
210;40;3.8;20;-260;3.77
240;40;3.8;20;-260;3.89
270;40;3.8;20;-260;3.97
300;40;3.8;20;-260;4.01
330;40;3.8;20;-260;3.96
360;40;3.8;20;-260;3.86
